stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
925250,,Centre Communautaire Wakefield,,45.6321333,-75.9302487,,,0,,,
925256,,Route 105 | Reid,,45.5438182,-75.8208361,,,0,,,
931002,,Route 307 | Hogan,,45.5717174741949,-75.7830635649963,,,0,,,
931004,,Route 307 | du Mont-des-Cascades,,45.566912889282,-75.7824866719594,,,0,,,
931018,,Route 307 | Blackburn,,45.5565383306513,-75.7818205686592,,,0,,,
931038,,Route 307 | Bouchette,,45.5437894713381,-75.7754594314854,,,0,,,
931039,,Route 307 | Bouchette,,45.5436440390428,-75.7753461666542,,,0,,,
931042,,De Bouchette | Godmaire,,45.544311702388,-75.7715329173347,,,0,,,
931043,,De Bouchette | Godmaire,,45.5444505224838,-75.7718538343566,,,0,,,
931048,,De Bouchette | du Commandeur,,45.542761521365,-75.7632598652838,,,0,,,
931049,,De Bouchette | du Commandeur,,45.5426028650324,-75.7634580787386,,,0,,,
931050,,De Bouchette | Tourterelles,,45.5404338,-75.7595244,,,0,,,
931051,,De Bouchette | Tourterelles,,45.5403890244932,-75.7598543982264,,,0,,,
931056,,De Bouchette | Du Mont-Joël,,45.5404576552499,-75.7550151294409,,,0,,,
931057,,De Bouchette | Du Mont-Joël,,45.5403386581664,-75.7554021176144,,,0,,,
931058,,Du Mont-Joël | Marsolais,,45.5377900768382,-75.7527592715513,,,0,,,
931059,,Du Mont-Joël | Marsolais,,45.5376247952019,-75.7530613111014,,,0,,,
931061,,Du Mont-Joël | Denis,,45.5358298053441,-75.7518153979574,,,0,,,
931066,,Denis | des Pins,,45.5359747,-75.7473153,,,0,,,
931067,,Denis | des Pins,,45.535892614428,-75.7470928837424,,,0,,,
931069,,Denis | des Érables,,45.5363069322416,-75.7432450257245,,,0,,,
931079,,Des Érables | Crémazie,,45.5303805,-75.7413354,,,0,,,
931085,,Des Érables | des Conifères,,45.5251192798042,-75.7410111915522,,,0,,,
931092,,Des Érables | St-Louis,,45.4933603253539,-75.7527781490232,,,0,,,
931093,,Des Érables | St-Louis,,45.4931353646672,-75.7529039988357,,,0,,,
931100,,St-Louis | Du Pont Alonzo-Wright,,45.487919,-75.745746,,,0,,,
931101,,St-Louis | Du Pont Alonzo-Wright,,45.487614,-75.744782,,,0,,,
933001,,Route 307 | Hogan,,45.5717424536317,-75.7828197236096,,,0,,,
933003,,Route 307 | du Mont-des-Cascades,,45.5668085,-75.7822604,,,0,,,
933008,,Route 307 | Ste-Élisabeth,,45.5644792143897,-75.7820079102124,,,0,,,
933019,,Route 307 | Blackburn,,45.556994,-75.7816465,,,0,,,
933026,,Route 307 | River,,45.5499998965615,-75.7824063827224,,,0,,,
933027,,Route 307 | River,,45.5500155147467,-75.7827186186445,,,0,,,
933050,,Des Érables | Crémazie,,45.5306428552135,-75.741502005821,,,0,,,
933056,,Des Érables | des Conifères,,45.5249199,-75.7407954,,,0,,,
933058,,Des Érables | Taché,,45.5230687,-75.7406169,,,0,,,
933059,,Des Érables | Taché,,45.5230802,-75.7407575,,,0,,,
933066,,Station de la Gappe,,45.469669,-75.716473,,,0,,,
933070,,Ste-Élisabeth | Villemontel,,45.5630263,-75.7461254,,,0,,,
933072,,Denis | du Mont-Joël,,45.5356075591071,-75.7517135456395,,,0,,,
933073,,Denis | du Mont-Joël,,45.5358594261719,-75.7515463030371,,,0,,,
933075,,Ste-Élisabeth | Villemontel,,45.5630179,-75.7462672,,,0,,,
933076,,Des Érables | Denis,,45.5365300899477,-75.7433430533881,,,0,,,
933077,,Des Érables | Denis,,45.5363675498981,-75.7428839201812,,,0,,,
933079,,Près du 319 chemin Denis,,45.5337630011711,-75.7549347949524,,,0,,,
933081,,Denis | Perreault,,45.5321616627573,-75.7570232369502,,,0,,,
933082,,Denis | Blondeau,,45.5305429795976,-75.7586530683742,,,0,,,
